MouseID,Generation,SurvDays,Y1A_BW_BW,Y2A_BW_BW,Y3A_BW_BW,Y1_Glu.F_Glucose,Y2_Glu.F_Glucose,Y3_Glu.F_Glucose,Y1_Echo_BPM,Y2_Echo_BPM,Y3_Echo_BPM,Y1_Echo_CardiacOutput,Y2_Echo_CardiacOutput,Y3_Echo_CardiacOutput,Y1_CBC_Hgb,Y2_CBC_Hgb,Y3_CBC_Hgb,Y1_Rotarod_Mean,Y2_Rotarod_Mean,Y3_Rotarod_Mean,Y1_AS_MeanLog,Y2_AS_MeanLog,Y3_AS_MeanLog,Y1_Wheel_AvgSpeedLFC,Y2_Wheel_AvgSpeedLFC,Y3_Wheel_AvgSpeedLFC,Y1_Wheel_AvgDistLFC,Y2_Wheel_AvgDistLFC,Y3_Wheel_AvgDistLFC,Y1A_Grip_All,Y2A_Grip_All,Y3A_Grip_All,Y1A_Frailty_FrailtyAdj,Y2A_Frailty_FrailtyAdj,Y3A_Frailty_FrailtyAdj,Diet_num,Diet
DO-20-1146,27,1070,26.53668927485544,33.64301294689177,33.25802670215179,135.22615866723856,105.8888364226373,116.4080417387564,535.7120928642247,432.10659733646935,444.4221475833019,16359.959882050753,11558.473833196293,13275.452726394851,17.377694190879165,16.41578272188595,,203.8260393551746,213.96413750956185,277.0734616260723,1.5459832658671808,1.6325773550831766,1.3647942742966506,0.0744380185544978,0.0644962001784026,-0.2112840993698264,1.985058075138684,-0.2265977844873432,0.4727609911278682,117.62237580938528,126.35485676651788,160.07342150561183,0.144616534784289,0.2567007633728227,0.3887400442409631,2,20
DO-20-1069,24,1374,26.449593093005973,32.47091537507519,30.13615665767415,100.83814248815872,155.37413716823912,117.91789832765144,603.8855202299499,503.5365922350318,520.5392310820931,25014.56990786075,16583.11940016739,25444.87808446935,16.373312221116045,15.64185719069459,14.405838369434356,241.51280060676643,160.61457294227534,242.78813534761733,1.8868615835518177,1.57567354631781,1.3186986866899566,0.0928624955795432,-0.0042357221904096,0.1803674384169212,1.7050618028244653,1.3005965490702946,1.22455208568815,195.435456578251,245.28339098286543,148.56076389262498,0.1337346590424586,0.177376735003915,0.2062299814460921,2,20
DO-20-1173,28,1000,26.009182271664343,32.03639360337201,29.2562218137989,106.07756077431644,73.05273790027516,63.90557300332202,475.0447636364413,410.9244743133594,,18403.597261835457,13119.380919534487,,17.20313820664262,17.287840355313875,,49.334754032995214,170.3170386640141,,,1.5357849373841188,,0.3444250972747998,0.1029648390758602,,1.8333978921046288,2.219280450606585,,173.3531685597894,242.84544463554457,128.929115499328,0.1807705523394182,0.1866517100621503,0.2885180423490947,2,20
DO-2D-4122,26,1160,30.57727644347847,42.249798554698025,43.28485573358292,156.79692007092885,156.92230998849809,165.9286089366712,492.8794935784872,507.7199805503624,544.2044076171877,16452.776097708622,24202.340340315408,28122.531187924305,16.295082241261145,15.986476526786888,14.10521591462452,99.02068609273904,139.58361611509093,57.474497729939465,1.5740723257160425,1.645646045868273,1.4252301689248086,0.0790845623009278,-0.0734952600757868,0.5887398526415941,0.0882650846397302,0.3644917609791835,0.6176390361763712,209.7962947681592,200.0330184336997,218.7762222734031,0.0708560533206015,0.229295298133655,0.2042366907299505,3,2D
DO-20-1066,24,1362,20.66189973880017,23.905410200710275,22.268461425864903,163.31942281086688,164.98664183327116,75.62287780151053,576.616157909214,544.1310163640927,482.2109165486999,12505.245441468642,16174.228289156345,17159.147557680928,17.244258972700845,16.21847830630579,15.717104830393051,219.2308209996292,273.16713659884067,215.9354932569648,1.3695691650477584,1.178222896363168,1.2178928846051051,0.7569436966054307,0.6153688250997975,0.3791315316962657,1.6900834647749738,1.6185442812019368,1.4696682283859213,207.943956578251,186.58339098286544,99.122263892625,0.1337346590424586,0.177376735003915,0.2631516741476234,2,20
DO-1D-3135,27,1081,31.888405493313392,50.99410727646645,54.8373474438664,223.8304413874928,227.5477097927788,181.16626377006943,515.4320829506469,507.371917792707,492.610330434184,25364.894253355717,20374.855716277107,29579.673471552836,15.691108586571048,15.280000113794287,12.994640444527288,80.61160258422697,66.30923545737873,63.11136459380703,1.5774740163162018,1.4652370716150864,1.348837466128505,0.0487620586963636,0.4061624770249822,0.006729944970466,0.8918320534524365,0.9200205473433114,0.9528219665669562,150.8894741195097,180.44072655288065,120.50765729051076,0.1083638671631532,0.2326128823653641,0.4146431725652304,4,1D
DO-40-2124,26,1155,25.556350190348468,20.764885708740746,20.74844471581401,122.19190327681356,55.02976053915861,72.68731368586052,447.4777070443874,446.1373181050493,478.251526106754,15659.527077861932,21380.20767228286,19547.677298113995,17.032282496498055,16.449350935871358,13.923698712524804,223.85690517375176,108.44597794614268,168.02739654996668,1.238653699417228,1.225275874789009,1.1910675707999898,-0.0178382272923378,0.1524461750278173,-0.1406217823825037,0.9255738533883138,0.8571067580362666,-1.3349062407325436,168.35879476815924,158.93401843369972,143.72522227340306,0.0708560533206015,0.1913475029993009,0.3750017688345445,1,40
DO-AL-0188,28,973,21.109319577053636,35.34241803329385,38.461903807964376,156.23760003170327,134.38266448407515,106.71518950705222,501.044918604651,532.2330969681891,,22748.46062684397,23651.164997756445,,14.64859714062624,13.9165849615754,,110.0850738510254,130.27191802740225,,1.6078757818125236,1.6402740756960352,,-0.2664381728772994,0.1045322697019633,,1.1310858184522707,0.9369499342793672,,138.82954342006184,170.12635811694471,147.1842225646748,0.0884158731804645,0.2128077492429926,0.1970852862506362,5,AL
DO-1D-3175,28,989,33.85225147561539,45.07819506530019,50.18265841433848,140.68257756843175,143.22402195500896,151.37936545511346,524.851272303921,574.9775733169295,,20044.058432868176,24676.54833592853,,15.988807649527512,15.696625179782387,,45.59668471620969,65.29990951368671,,,1.7938488420520535,,0.4401681505630556,0.2509270908935762,,0.6859865603724332,1.875407622455172,,173.3526685597894,291.9864446355445,196.534615499328,0.0560483693892641,0.1964531992788535,0.2586653472348262,4,1D
DO-1D-3178,28,968,24.425776002699457,46.98299815684042,41.10801126026965,146.97220187756824,167.06518034518405,124.01769790410988,528.0223611396251,526.3126023090398,,20843.46686170215,26459.495188489236,,17.366674148096656,15.679212199474414,,108.76034450123257,129.1062283257867,,1.7652906481416717,1.664519675045384,,0.560808045491603,0.5622207698943816,,2.4623401380432366,2.351474643229466,,241.87604342006185,223.73435811694463,,0.1291542670038157,0.178539830709036,0.2199449386283156,4,1D
DO-2D-4164,28,989,26.24897915450404,36.00531204113654,36.47934233233853,109.92256264032926,126.88276402445452,137.9218589240686,495.99021365350126,477.3574206180438,,20743.00032257223,14972.192892695097,,14.601688038638924,14.85098214590856,,143.29459530135006,94.1522164408773,,,1.6021465686613507,,0.2854174958395462,0.0744704389836028,,2.0084937089264083,0.4935133606967455,,275.50616855978944,109.12344463554447,149.478615499328,0.0859010645035327,0.1883580992587681,0.2505702472147406,3,2D
DO-AL-0162,28,989,33.844353504477326,56.91093794368435,51.91119722215067,166.6363401640182,192.2477957466723,196.558137380764,541.7704883139734,556.1609607262594,,27591.772961197057,18418.47598406416,,15.384518092683305,14.602751812511588,,79.90105939150406,97.47210533298832,,,1.5717330012938349,,0.4263348570895264,1.1854152929356423,,1.0826854839688127,3.065086641399648,,183.1811685597894,226.7629446355445,228.997115499328,0.070812921746858,0.1905374648726527,0.1975343093237116,5,AL
DO-2D-4145,27,1051,35.05005223557188,37.97918994746637,35.82475205460652,139.56714312946752,115.83326938769812,121.21429407127242,573.7044360824265,469.1568035853817,559.5630495000793,18328.27316803369,22726.88019973125,31050.918774600817,16.246062337638715,16.02391899551848,,185.696871985624,211.1739675069005,80.249308429693,1.6411740594989142,1.61773162309997,,0.1944547839056429,-0.1723175741470912,,2.33429336727126,1.390640602352357,,113.15487580938527,154.6478567665179,127.3129215056118,0.1173678490338658,0.1268357253622148,0.1923098955807448,3,2D
DO-AL-0157,27,1051,35.718172798587744,52.44601431681853,40.80699778925753,113.11739793766488,136.6488513507398,124.09804547078204,508.5871855332741,559.0897643358657,448.1085711588047,23305.927091059893,29658.731303355973,24729.61329433837,15.39806841195828,15.455539355568696,,66.42049844449468,26.28130928021319,,1.651254721860368,1.7160432575971265,,0.1698007851431016,0.0345276870724551,,0.5580199978984506,0.0174879543868109,,256.40737580938526,133.8003567665179,153.8194215056118,0.1256426372171119,0.2756746609399999,0.3128444539722545,5,AL
DO-2D-4114,26,1146,20.532734144325765,27.251967838839622,27.544077452304418,171.21567706847688,144.42605392395646,111.13733234598864,528.1527307482373,486.5388094361509,534.4812348128635,25270.568018906182,15558.775837444042,22701.888459911628,16.479336224135707,15.616303902200244,13.288547011136153,181.57827720123484,225.854870491443,208.3063596859456,1.486080867881585,1.5496244217319364,1.4827418522637168,0.3435858366472376,0.3005278886535927,0.0261516196253,0.7819402547363367,0.6411837022954561,0.2443541788544215,191.33179476815923,146.42501843369973,149.08622227340305,0.0898299508877786,0.1533997078649467,0.1662888955955964,3,2D
DO-1D-3161,28,980,32.51035989198593,49.97023426358435,43.700382853468746,169.52009156352784,170.13903501709865,106.20059352946294,510.7333359561631,529.9098185087132,,25428.73438209697,21586.411945254156,,15.433787578021136,13.81809100322146,,57.30900733021776,7.595295659305574,,,1.2285981498141396,,0.3893837740453557,0.3826076677356214,,1.3239346350608965,1.4123993104872556,,184.0746685597894,181.7919446355445,184.621615499328,0.1467085120155663,0.2491655467708016,0.2734298995924201,4,1D
DO-20-1165,28,980,34.0284064882972,35.43940775706139,39.29876358651073,192.59010275960472,115.34775842641608,123.5031019265206,485.1521288436094,422.762302381683,,25337.07406431732,18198.291478256164,,16.62852332513273,15.752788042410444,,244.15924239283652,250.30363212553257,,,1.756262905617881,,0.2547372127090651,0.1394457867185397,,1.2743335029917626,1.5041075730879412,,232.02416855978944,194.3004446355445,183.728115499328,0.1238488596378869,0.1676778124949732,0.2505702472147406,2,20
DO-2D-4158,27,1043,27.06566182998448,29.372760249205697,26.838635182366524,181.86216365560844,145.6320338492974,131.78804920280766,565.276771586712,576.5762120941192,,24081.549911492788,15606.164364741282,,15.963333409721692,16.30402742910816,,132.2772542095385,94.33640777203958,19.97369692833449,1.4939422375236415,1.3443551441918555,,0.6777777665243573,0.2006739421685287,,3.569399223448668,3.18083942706546,,177.78237580938526,133.2043567665179,73.40692150561182,0.0983939514666887,0.1647835204965689,0.1164143053120365,3,2D
DO-40-2061,23,1432,27.40499241959744,23.802853101612182,22.80416799555348,139.78624232459242,128.35194355831297,73.84886781382968,403.84947429953047,536.614225310162,545.3642597409712,14458.522520051029,23207.905065140872,17352.25799907063,17.78360536801252,17.111318909134287,15.942809279420551,159.99583640283782,248.2114243023128,295.439370191569,1.4815519429299775,1.5308664638868568,1.2577757150528872,-0.1418407581358659,0.0533241560269453,-1.5286529618384987,0.1750312873578436,0.5988856456006482,-2.736010473255824,202.9729516473654,129.69605188904006,121.54559838310072,0.0958162625511561,0.1430145648323146,0.2725245590414559,1,40
DO-AL-0125,26,1138,30.386963948105485,42.22197713791189,37.67173677921176,159.62031697897137,159.0164719756937,168.8123603361808,494.03657477194827,515.5754752653322,516.0619858902995,29487.0465562297,17061.25304157024,23559.29336910112,12.960656909783374,14.796055794012936,14.195982334715392,149.51042456849444,167.07803306603762,201.16469955545296,1.4490291740922132,1.363029787807995,1.09228445453344,0.2333761509788373,0.1327193770130168,0.3803999000902385,0.4816031382851185,0.9544562407494908,2.099559993154009,209.49829476815927,170.25051843369974,124.66422227340308,0.1517911805374166,0.1965740201535556,0.3239687737811733,5,AL
DO-1D-3139,27,1060,19.86367431614952,23.749833096070237,24.74016271487664,127.70539473717253,142.95766874049693,121.56873484687092,475.147150117799,440.5997249473511,412.28856447072224,8076.486583581363,15844.24001297728,11295.049825334523,17.734048342102298,17.053380670057095,,270.0084292448938,271.7033808103493,111.10332067071812,1.4725245138967935,1.4407844250036497,0.9343338186645606,1.5926990269080743,2.208207231671558,,4.914021620517848,4.777549752287539,,203.9019741195097,196.48922655288064,123.48615729051076,0.1501974171080097,0.1606030469071581,0.1908421565696076,4,1D
DO-2D-4178,28,952,24.201438035507767,32.619730044635794,34.63380195968031,185.42222053769635,138.22766635008796,130.74645116963228,489.68500778034456,510.0446516783603,,19393.654460360904,16931.473205456856,,16.531473742801868,15.39256981682464,,265.0198681564132,76.25794336014063,,1.6710304912448344,1.274554113048425,,0.9334215492851936,1.0157501861540892,,1.543911639115403,1.9681687817760427,,218.94404342006183,143.61985811694467,154.0342225646748,0.0722325743022844,0.1595659331418589,0.1440493483596072,3,2D
DO-1D-3185,28,950,25.859456198163933,36.6262926164061,37.23518975206279,151.77845421008425,152.646423347636,126.90144930361946,488.1186492275351,486.6001589600359,,24548.19049650716,24903.58084482144,,15.32615487212463,15.105989065157203,,211.02891756988825,103.39625185601294,,1.5967106552549557,1.707592758372666,,0.1245428803934817,0.4768873744246027,,2.863368004551249,3.630588294772468,,176.05754342006185,192.76085811694472,101.9152225646748,0.205049857272524,0.178539830709036,0.2199449386283156,4,1D
DO-40-2123,26,1132,26.25941568535229,23.457969976271723,24.02631687046197,153.91316867141924,93.4797791992867,81.33856788438933,442.3992087280387,441.89710245906525,387.5720072161614,17378.36372860612,18070.789465461145,15756.275346778411,16.94010485504632,17.190349668831043,15.285609857548192,248.70988242786643,262.99150317000505,233.44500334528004,1.4462842685725734,1.205629190606572,1.0465347261340554,0.0274869189282423,0.0405831440552049,0.2706455959367442,0.5137268169886272,0.5280511962374369,0.7188967304033537,176.73829476815925,141.95751843369973,88.0322222734031,0.0708560533206015,0.1344258102977696,0.2611583834314819,1,40
DO-40-2189,28,945,18.631761804714703,20.4554983906008,21.806493054472785,153.70095514309065,83.4363897594054,99.0251857750266,497.67502030933497,412.1206086947694,,15648.108629540564,14523.98262270869,,16.531473742801868,15.679212199474414,,265.0198681564132,257.65611067465574,,1.3882124646995324,1.2559284246707456,,-0.0053613110012241,-0.0588657828199203,,0.7240122793922099,0.928092903949906,,129.89504342006182,156.72435811694467,123.3587225646748,0.1062946146261362,0.1556801783313566,0.2350330813849903,1,40
DO-20-1176,28,964,35.17844136874674,40.26525125713813,37.85342487626976,148.37258130045737,126.88276402445452,78.32433000087005,483.5857702907999,490.7555736702528,,7857.923873758329,21070.92919503709,,16.149908055557457,15.561047186638682,,182.74096527059916,82.61745226156349,,,1.7672413585859343,,0.4536036140326954,0.2878282645983969,,1.12721310445054,1.1797236397878217,,179.90516855978942,250.5889446355445,142.92661549932797,0.1888656523595037,0.23269460521659,0.2207175521004719,2,20
DO-40-2073,24,1328,27.503862069396757,21.99231846169884,22.470651053189293,109.24602755429213,46.7528344533772,61.20412080396248,415.0589314414533,368.9625192117934,416.18493909545055,16129.01304069141,10908.43639927433,14049.639343172475,17.16846363634695,16.06058382457374,15.061317369638662,207.54685484834567,286.87995981533874,214.2214948256465,1.4110705773155687,1.22809253970658,1.1459947740765988,,0.1892690423099014,0.1305111498605891,,1.326367631171134,0.5331311781765176,156.12345657825097,137.73339098286544,115.800263892625,0.1112856891650721,0.2224167299083276,0.2290896338237716,1,40
DO-2D-4132,27,1043,20.960756286242457,29.637496211736696,29.830101809147408,162.3104115312878,132.3839136089617,116.76248251435489,478.4863368600602,489.2118469307322,,18065.730569661955,17271.39372033296,,17.269392890176427,15.933045635404632,,12.908664547156029,15.746281733490312,191.37558053745627,1.9788491516354112,1.8146701144258148,,-0.7840087292052603,-0.3425878622719438,,-0.1852197665882429,0.3192435289177411,,134.50947411950972,198.01222655288063,211.9391572905108,0.1273377647303303,0.1187694969623016,0.1679825041919282,3,2D
DO-40-2130,27,1043,19.4610374922856,20.80672181824935,15.250781857113976,148.77219258392307,67.26022765611438,93.69247131827802,525.826070248388,492.13124187096935,268.5222095947182,9924.15727425062,20219.393072716284,8679.305030187135,16.990706565411344,17.224653151825045,,211.3272369458388,250.40206251599216,186.8049180539409,1.518304849480014,1.5171344696008138,,1.4277501670901067,1.8955995972751272,,3.773874826440035,4.390641338167181,,144.9334741195097,125.22267648161018,92.5121572905108,,0.1589638062626812,0.2095844882619877,1,40
DO-AL-0158,27,1022,29.469944760900997,43.01439331665368,37.22952550102877,149.64491566478662,163.56386441282947,135.63305106882046,519.7015800585363,531.6732028294435,,20084.34366187516,23051.889597511257,,16.528859443903382,16.704008013308727,,43.852852432137695,66.56027241619212,,1.48930983069237,1.3855175637852013,,0.8319540377076073,0.2223512544290107,,3.544250287938426,2.463631081997234,,158.4238758093853,190.0883567665179,132.3759215056118,0.1066687396499348,0.1808051731041144,0.2369488637035464,5,AL
DO-2D-4150,27,1020,22.988766899729796,34.15462840912659,33.71862451784075,108.80712820136502,105.25951425616287,102.95053520771155,542.1171068938824,538.6872336694395,,22127.10080378797,25895.131469686243,,14.92719837419315,15.277271705129916,,151.70256976447868,92.05107653028188,,1.5140392932555833,1.2034295450276753,,1.1133691184676324,0.4773602701768134,,2.23959443430842,1.9523319628543456,,239.13387580938524,202.00135676651792,117.7829215056118,0.1173678490338658,0.1837574180637461,0.3441010761181616,3,2D
DO-AL-0128,26,1117,23.49739661125138,35.38466659995216,31.83060068849903,190.38033190707384,181.1252327052674,197.6498743312769,528.6769570186489,522.941108077605,449.6963582056048,25409.67915340936,19449.69622041483,14776.400912510617,14.877759485327935,13.586575481070977,14.195982334715392,272.06131240774954,244.20796247535893,177.74005432743684,1.5131409328243746,1.5122570442068104,1.021844952532959,0.0699494160477207,0.2564726124408578,0.3203096512354613,0.9512615700539672,0.9263777524991184,1.1082725345153597,207.4137947681592,149.99901843369972,96.9672222734031,0.0948694878358854,0.1586262250192014,0.2290992859452878,5,AL
DO-1D-3114,26,1116,23.3394053411139,36.28314566496272,34.088958056373265,195.24693873105696,149.23230625647247,123.63358841053024,443.76608106039725,446.5176908713479,432.9369954468735,15653.719203481523,12552.09556811796,11991.090887400787,16.295082241261145,13.12016921045142,14.9223092487093,161.29596243063554,117.5873029131734,106.60911942772935,1.704801620715081,1.9132670800846872,1.3801291031961076,0.3795686812153584,0.3947535166760202,0.2990173622170365,1.7232860003068098,0.8134588483767491,0.7762469344524299,160.35779476815924,121.70601843369973,170.52922227340306,0.1316635008326351,0.1762593602426261,0.2460702406748071,4,1D
DO-40-2028,22,1521,18.180534234334,19.042599034041256,19.42658958041562,137.40406349409815,73.95778048588659,122.46630458087472,441.69929101727007,427.2224681289086,493.266816407557,15932.931469387217,11912.510927789586,12923.923771512094,18.011250397682183,17.334198364589156,17.262309307637445,174.36825584510348,250.85928936886629,42.90023530226218,1.6936548880754396,1.7311527056294986,1.448381933434976,0.8278863322679212,0.1964384099588432,-0.0885087580135111,2.442401484435172,0.4922824142743392,0.3348301178216103,190.24507312273047,166.04730983127533,138.67752065109966,,0.226189462690666,0.3027099957889626,1,40
DO-AL-0175,28,954,28.485442247482258,47.11283710239479,46.53576452149343,92.6200542432716,140.34027055549936,139.84435985707503,544.225520256294,526.0914714727638,,17722.85761688803,22361.59583967314,,16.149908055557457,16.04045407258533,,84.1860554697997,140.89339892638407,,,1.5315554416443682,,0.5570426793866163,0.5209504094824295,,1.7920183473506734,1.369779536431441,,179.90516855978942,237.1864446355445,122.97211549932796,0.1997444499065953,0.1866517100621503,0.2695441447819177,5,AL
DO-AL-0117,26,1111,23.025561485123596,35.145672249575014,33.074652426217135,171.15532257700977,171.51272804023534,152.47110240562637,575.5622026554306,476.9755779058813,482.8588647992176,22065.796242463493,6971.306655921883,17846.400920146192,15.3345702256538,14.090411911950593,12.562944444850777,149.2247581632748,110.80175123775498,153.7440762889813,1.504085668178346,1.6651167444975572,1.199319340799681,0.0512761966812428,-0.1029501738099653,0.0935796461545297,0.2432671880062475,0.710813205333803,0.6362813798480658,171.07929476815926,187.52501843369973,93.09522227340308,0.1138433854030625,0.2155479177207327,0.3429426713483505,5,AL
DO-1D-3146,27,1011,28.031273420532912,38.58548298739244,42.0583405002666,192.4359187871437,144.6707833827942,152.93555946587813,486.5107087121207,532.5428006699703,,21607.25997005315,18339.79761289167,,14.833043414499173,15.743875154421724,,129.9919229677808,36.060461107219,,1.3762439912658744,1.5314669974346455,,-0.1992845510878759,0.1221838033457817,,1.1943637135949825,1.0623726472239734,,243.89937580938528,124.56735676651788,175.26242150561183,0.0983939514666887,0.1837574180637461,0.2112837931479219,4,1D
DO-2D-4157,27,1011,21.42294398959065,21.42887335362536,22.87364641411718,109.76837866786822,90.84075725861484,117.3692922052596,560.6036219604271,557.6758390409019,,20167.89289791036,18356.38749795103,,16.90603399978728,16.490803717098455,,216.54884374935253,174.89433404399742,,1.468208992672428,1.3143147502747272,,-0.4820708561861935,0.0597819635258137,,-0.0711395822315172,1.3575658391834482,,141.74637580938528,133.2043567665179,154.41492150561183,0.0794200538995116,0.1647835204965689,0.1543621004463906,3,2D
DO-1D-3155,27,1010,26.881192796991893,34.71275872302669,28.904939168773616,126.10963659842268,126.40702451923336,112.5630398727436,460.8507164386508,523.773812749735,,16985.52195778004,19408.58528662094,,14.833043414499173,15.370579196664137,,101.13961604059024,67.76943208660667,,1.525103217201553,1.379520211973592,,-0.1124520302319236,0.4254173722748984,,1.605983070122078,1.902365451764384,,160.80637580938526,156.43435676651788,137.14092150561183,0.1173678490338658,0.1837574180637461,0.2682054858494532,4,1D
DO-AL-0143,27,1031,24.49283226884859,46.512734488129205,44.26097425027947,145.88844118441347,107.63274724924888,125.4137367128837,539.8913900986163,560.1915057265063,,17551.10936221894,16583.831015860727,,17.269392890176427,16.630782789924954,,222.1825603441878,111.56818957921377,,1.5334732991044495,1.580135069767739,,0.3684647487938479,0.3416521176039605,,0.9829464603927326,1.6057738945827174,,199.1369741195097,182.70267648161013,160.11815729051077,0.097422721467175,0.2878953344224185,0.3574899139889022,5,AL
DO-40-2077,24,1310,27.067883948234822,22.01205368380179,20.44228187642449,140.9672929488978,58.28784005141563,54.47536753844007,,482.69029063143967,516.9598878819883,,13326.168330305838,24096.57042143791,16.78284426835714,17.05338020188219,16.935922125285654,200.1195283126332,162.32940713954568,199.3668417542216,1.5377451032994365,1.4170776656730704,1.3664225226145112,,0.5122498408484268,0.9041368492612571,,2.1374641876417275,2.0174693720537342,191.56395657825092,186.63339098286545,114.60926389262498,0.1073999343545698,0.180583179963471,0.2631516741476234,1,40
DO-20-1074,24,1315,28.581313075482008,42.20049408137665,39.694248208328,147.93941534681565,187.0954025628448,117.91789832765144,530.6469061022084,503.5365922350318,533.6492870825606,26473.198416852,16241.385511770728,15457.146775610949,16.373312221116045,17.276372039244045,15.529703852110632,75.54061917411572,89.76930444778765,88.24261012375496,1.5069471272682748,1.741948802754833,1.4094377094628092,0.2038408265109096,-0.1030206986877521,0.083369261575973,1.3413871384107483,0.3476593488003891,0.5020183734270826,206.156956578251,198.18339098286543,171.195263892625,0.1716824541768127,0.1963506325710921,0.376995059550686,2,20
DO-40-2059,23,1399,22.376803330370176,21.047118827688557,23.7027991076294,159.0112516546565,128.35194355831297,101.72513134242254,441.32687907906495,449.1124982119323,425.9559629931323,30228.39103463085,13740.394753022078,11076.561287335187,17.33262211706457,15.7016718429221,15.59029567563735,211.70145574760505,247.92575789709292,110.61320601441746,1.4421205256136425,1.2835094184896745,1.249020966935552,-0.2410664887018112,0.1697755056296941,0.0810269885642798,0.9770446171529574,0.9418756528289602,0.5981490506851542,225.1429516473653,143.69405188904008,138.2235983831007,0.0578684674168019,0.1240406672651375,0.2156028663399247,1,40
DO-20-1161,28,943,29.03821960723424,34.92598625020147,36.01552950406627,117.61256637235488,91.316496763836,110.04559539547571,458.4555002139516,464.28196545323686,,17290.6345217961,19242.42249710179,,18.929158341396715,18.05623545892413,,165.88664736263638,216.5949963096069,,,1.8560213777636505,,0.3185785666880312,0.3285247972488224,,1.558298176998364,3.398367058422926,,185.56366855978945,137.71394463554452,119.100615499328,0.1656824095827434,0.1715635673054756,0.2354821044580658,2,20
DO-1D-3111,26,1123,25.00013668284697,30.654671406551923,27.809599766940703,124.02846099947436,134.87787731579368,161.85267271742472,541.0528710487055,517.6587721362548,510.46610378971536,16539.296813193854,29398.159238784418,23351.388977040628,15.552326930190848,16.005473862074528,10.637536365125069,87.14218756104908,42.74257499501937,102.66079879609585,1.594973260340248,1.4677414844260153,1.316392799805663,0.2270694677666054,0.3519275336738877,0.0846876549869913,2.4741237969958645,2.146925224514257,2.9866107799072363,172.11597056364477,147.14970890425883,147.69808211189886,0.1268133136287841,0.1828908645733177,0.2011473274458414,4,1D
DO-1D-3174,28,940,29.14845057998208,49.671484422858335,48.953468177590096,190.6676018265983,166.29403315108584,169.64312431867432,525.616047949531,502.0269026782911,,24807.90978275585,30875.16599472273,,15.156365878391648,14.85098214590856,,37.026692559618425,74.1555680754977,,,1.55537088515446,,0.1052261664023106,0.4672420330198093,,1.047552523181008,3.013360652729056,,237.9806685597894,127.8859446355445,118.20711549932795,0.1048749620707098,0.2073319968259451,0.2695441447819177,4,1D
DO-20-1175,28,938,26.242731110754683,30.080846934566488,31.33022677647065,133.9538243029093,84.58774349831359,67.75057486933483,554.8412186398663,408.63693968440975,,29234.81336675768,19465.05671696505,,16.054208557210448,13.262165891226363,,163.60131612087875,150.0347238934147,,,1.3587288821638392,,0.3387580642617645,0.2129874438191723,,1.783591708073936,0.8633819594829797,,253.1691685597894,200.25644463554457,205.469115499328,0.1238488596378869,0.2435734027636816,0.2315963496475635,2,20
DO-40-2171,28,938,24.686815340166643,20.60629802807374,19.331859295031837,160.86883736499902,98.04525002935844,87.93683466590208,467.1057293046711,552.2600207800986,,12365.030570640838,16903.682641414824,,16.914414116064442,16.07264265232035,,99.58763530273464,262.69539552050543,,,1.2377114500030202,,0.4454370854627957,0.2708008896639781,,1.1965554392748767,0.0234345820054886,,143.86816855978938,98.99694463554448,155.13761549932798,0.0859010645035327,0.2073319968259451,0.3074919399162719,1,40
DO-AL-0173,28,938,23.63318964032936,46.14751844871585,32.550028418789665,146.450080367451,174.94528734961466,101.39434119694693,535.2936353942806,494.0720832216537,,21761.754407869237,16460.324338424733,,16.43705316690237,15.273488619792891,,177.31330357142477,142.03606454726292,,,1.359069143549879,,0.785319170735982,-0.5444467731346924,,1.7910750422236046,-0.7921282101694522,,176.6291685597894,168.09194463554448,112.54861549932798,0.1048749620707098,0.2245995051965045,0.2126224520803864,5,AL
DO-40-2147,27,1000,30.602280622978306,22.7357870375331,23.3864701309716,154.45116799730263,63.59381589649638,62.578015614577055,553.8219433047451,461.5076347194238,,18450.065260108724,19167.305926928213,,15.303881430613496,14.97568580833948,,269.81497896092725,256.81409829251805,,1.7607541370164468,1.3889237702025254,,1.0098406052752475,-0.1165660312956188,,3.6024108152859338,0.602021863485418,,179.2718758093853,174.60185676651787,128.50442150561182,0.1256426372171119,0.2187529682384686,0.1420793758676609,1,40
DO-1D-3143,27,1020,31.335523204809284,47.60951123154008,50.68114068046731,152.69790686625578,115.08140521190406,118.68498344736128,508.8304338258458,487.2399480800348,,17127.417485674738,18897.48294683172,,16.80495767338378,16.493073710172386,,135.45955238641105,100.30353767852404,,1.5991230003267431,1.71397847189002,,-0.1005087109632544,0.1148491836588028,,-0.0893659276289486,0.1732661738947582,,244.1079741195097,162.2732265528807,169.94665729051073,0.1273377647303303,0.19466508723101,0.2249041968934594,4,1D
DO-AL-0136,27,1020,29.367848131590044,47.64143805081951,40.05758425914276,165.1134505144775,179.72653223698907,123.4912357798773,523.4858922473023,517.7451514883687,,21746.092348808783,22855.896218245605,,15.13455934653999,18.116142721315818,,102.77400296234951,156.13214879348826,,1.6440625871403245,1.577676386065091,,0.1810919688328018,-0.0705643934159239,,1.321736814102637,0.5737555130758537,,163.69597411950969,235.71467648161016,171.73315729051075,0.2112661068702375,0.3068692319895957,0.3574899139889022,5,AL
